hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,adr_zscore,hotel_encoded,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,total_stay,total_guests,lead_time_category,stay_type,revenue_category,season,guest_status
City Hotel,0,140,2016,August,33,9,0,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,A,0,No Deposit,85.0,0.0,0,Transient,82.45,0,0,Check-Out,2016-08-14,-0.4384702260782808,0,1,0,0,0,0,5,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,140,2016,August,33,9,0,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,A,0,No Deposit,85.0,0.0,0,Transient,86.05,0,0,Check-Out,2016-08-14,-0.3728855992334775,0,1,0,0,0,0,5,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,124,2016,August,33,8,1,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,97.01,0,1,Check-Out,2016-08-14,-0.1732168463948539,0,1,0,0,0,0,6,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,172,2016,August,33,10,0,4,3,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,83.0,0.0,0,Transient,114.41,0,1,Check-Out,2016-08-14,0.14377551668836208,0,1,0,0,0,0,4,3.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,67,2016,August,33,13,0,1,2,0.0,0,SC,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,125.1,0,1,Check-Out,2016-08-14,0.3385254225136253,0,0,0,0,1,0,1,2.0,Medium,Weekday,High,Monsoon,New Guest
City Hotel,0,180,2016,August,33,10,0,4,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,130.05,0,1,Check-Out,2016-08-14,0.4287042844252302,0,1,0,0,0,0,4,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,109,2016,August,33,9,0,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,127.8,0,1,Check-Out,2016-08-14,0.38771389264722783,0,1,0,0,0,0,5,2.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,4,2016,August,33,13,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,167.0,0,1,Check-Out,2016-08-14,1.101857607179531,0,0,0,0,1,0,1,2.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,138,2016,August,33,9,0,5,2,1.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,C,2,No Deposit,7.0,0.0,0,Transient,101.49,0,1,Check-Out,2016-08-14,-0.0916004218768766,0,1,0,0,0,0,5,3.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,129,2016,August,33,9,0,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient-Party,83.61,0,2,Check-Out,2016-08-14,-0.4173374018727331,0,1,0,0,0,0,5,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,111,2016,August,33,12,0,2,2,0.0,0,SC,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,107.1,0,1,Check-Out,2016-08-14,0.010602288289608595,0,0,0,0,1,0,2,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,111,2016,August,33,12,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,107.1,0,1,Check-Out,2016-08-14,0.010602288289608595,0,0,0,0,1,0,2,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,195,2016,August,33,13,0,1,2,2.0,0,BB,DEU,Direct,Direct,0,0,0,E,F,0,No Deposit,14.0,0.0,0,Transient,165.9,0,0,Check-Out,2016-08-14,1.0818178600880635,0,1,0,0,0,0,1,4.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,194,2016,August,33,13,0,1,2,1.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0.0,0,Transient,128.4,0,1,Check-Out,2016-08-14,0.39864466378802854,0,1,0,0,0,0,1,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,117,2016,August,33,12,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,112.5,0,1,Check-Out,2016-08-14,0.1089792285568137,0,0,0,0,1,0,2,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,140,2016,August,33,12,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,112.5,0,1,Check-Out,2016-08-14,0.1089792285568137,0,0,0,0,1,0,2,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,140,2016,August,33,12,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,103.5,0,1,Check-Out,2016-08-14,-0.05498233855519464,0,0,0,0,1,0,2,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,207,2016,August,33,7,2,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.95,0,1,Check-Out,2016-08-14,-0.2836176349169396,0,1,0,0,0,0,7,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,193,2016,August,33,7,2,5,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,130.05,0,0,Check-Out,2016-08-14,0.4287042844252302,0,1,0,0,0,0,7,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,73,2016,August,33,11,0,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient-Party,116.1,0,2,Check-Out,2016-08-14,0.17456385540161695,0,1,0,0,0,0,3,2.0,Medium,Weekday,Medium,Monsoon,New Guest
City Hotel,0,136,2016,August,33,12,0,2,2,2.0,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,8.0,0.0,0,Transient,221.3,0,1,Check-Out,2016-08-14,2.0910923954219816,0,1,0,0,0,0,2,4.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,120,2016,August,33,9,0,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,127.8,0,1,Check-Out,2016-08-14,0.38771389264722783,0,1,0,0,0,0,5,2.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,74,2016,August,33,12,0,2,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient-Party,107.1,0,0,Check-Out,2016-08-14,0.010602288289608595,0,1,0,0,0,0,2,1.0,Medium,Weekday,Medium,Monsoon,New Guest
City Hotel,0,172,2016,August,33,11,0,3,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,137.7,0,1,Check-Out,2016-08-14,0.5680716164704369,0,1,0,0,0,0,3,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,214,2016,August,33,11,0,3,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9.0,0.0,0,Transient-Party,90.9,0,1,Check-Out,2016-08-14,-0.2845285325120062,0,1,0,0,0,0,3,1.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,93,2016,August,33,13,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,0.0,0,Transient,109.83,0,1,Check-Out,2016-08-14,0.0603372969802512,0,1,0,0,0,0,1,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,93,2016,August,33,13,0,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,112.5,0,1,Check-Out,2016-08-14,0.1089792285568137,0,1,0,0,0,0,1,1.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,93,2016,August,33,13,0,1,0,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,0.0,0,Transient,109.83,0,1,Check-Out,2016-08-14,0.0603372969802512,0,1,0,0,0,0,1,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,190,2016,August,33,9,0,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,16.0,0.0,0,Transient,84.25,0,0,Check-Out,2016-08-14,-0.40567791265587916,0,1,0,0,0,0,5,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,134,2016,August,33,11,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,103.5,0,2,Check-Out,2016-08-14,-0.05498233855519464,0,0,0,0,1,0,3,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,103,2016,August,33,11,0,3,3,0.0,0,HB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,211.8,0,1,Check-Out,2016-08-14,1.918021852359306,0,0,0,1,0,0,3,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,137,2016,August,33,12,0,2,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,0.0,0,Transient,183.9,0,0,Check-Out,2016-08-14,1.40974099431208,0,1,0,0,0,0,2,4.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,139,2016,August,33,9,0,5,2,1.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,130.5,0,1,Check-Out,2016-08-14,0.4369023627808304,0,1,0,0,0,0,5,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,39,2016,August,33,13,0,1,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,0.0,0,Transient,223.76,0,1,Check-Out,2016-08-14,2.1359085570992633,0,1,0,0,0,0,1,4.0,Medium,Weekday,High,Monsoon,New Guest
City Hotel,0,184,2016,August,33,13,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,103.5,0,1,Check-Out,2016-08-14,-0.05498233855519464,0,0,0,0,1,0,1,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,2,2016,August,33,13,0,1,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0.0,0,Transient,175.65,0,2,Check-Out,2016-08-14,1.2594428911260724,0,1,0,0,0,0,1,3.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,3,2016,August,33,13,0,1,1,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,168.0,0,2,Check-Out,2016-08-14,1.120075559080865,0,0,0,0,1,0,1,1.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,128,2016,August,33,11,0,3,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,146.7,0,2,Check-Out,2016-08-14,0.7320331835824452,0,1,0,0,0,0,3,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,3,2016,August,33,13,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,168.0,0,2,Check-Out,2016-08-14,1.120075559080865,0,0,0,0,1,0,1,2.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,124,2016,August,33,11,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,114.3,0,1,Check-Out,2016-08-14,0.14177154197921532,0,1,0,0,0,0,3,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,31,2016,August,33,12,0,2,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,D,A,2,No Deposit,0.0,0.0,0,Transient,160.5,0,2,Check-Out,2016-08-14,0.9834409198208582,0,1,0,0,0,0,2,3.0,Medium,Weekday,High,Monsoon,New Guest
City Hotel,0,86,2016,August,33,12,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,107.1,0,1,Check-Out,2016-08-14,0.010602288289608595,0,0,0,0,1,0,2,2.0,Medium,Weekday,Medium,Monsoon,New Guest
City Hotel,0,6,2016,August,33,13,0,1,2,2.0,0,HB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,316.0,1,0,Check-Out,2016-08-14,3.816332440478336,0,0,0,1,0,0,1,4.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,135,2016,August,33,13,0,1,2,1.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,130.5,0,1,Check-Out,2016-08-14,0.4369023627808304,0,1,0,0,0,0,1,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,135,2016,August,33,13,0,1,2,1.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,130.5,0,1,Check-Out,2016-08-14,0.4369023627808304,0,1,0,0,0,0,1,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,128,2016,August,33,9,0,5,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,103.5,0,1,Check-Out,2016-08-14,-0.05498233855519464,0,0,0,0,1,0,5,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,120,2016,August,33,9,0,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,136.8,1,1,Check-Out,2016-08-14,0.5516754597592365,0,1,0,0,0,0,5,2.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,4,2016,August,33,12,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,157.0,0.0,0,Transient,92.0,0,0,Check-Out,2016-08-14,-0.26448878542053866,0,0,0,0,1,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,178,2016,August,33,10,0,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,99.45,0,1,Check-Out,2016-08-14,-0.12876504375559836,0,1,0,0,0,0,4,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,178,2016,August,33,10,0,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,99.45,0,2,Check-Out,2016-08-14,-0.12876504375559836,0,1,0,0,0,0,4,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,214,2016,August,33,11,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,5,No Deposit,9.0,0.0,0,Transient-Party,96.3,0,1,Check-Out,2016-08-14,-0.18615159224480138,0,1,0,0,0,0,3,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,125,2016,August,32,6,2,6,2,2.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,0.0,0,Transient,153.55,0,0,Check-Out,2016-08-14,0.8568261541065854,0,1,0,0,0,0,8,4.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,31,2016,August,33,10,0,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,141.55,0,1,Check-Out,2016-08-14,0.6382107312905742,0,0,0,0,1,0,4,2.0,Medium,Weekday,High,Monsoon,New Guest
City Hotel,0,143,2016,August,33,13,0,1,2,0.0,0,SC,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,103.5,0,1,Check-Out,2016-08-14,-0.05498233855519464,0,0,0,0,1,0,1,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,128,2016,August,33,11,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,123.3,0,2,Check-Out,2016-08-14,0.3057331090912237,0,1,0,0,0,0,3,2.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,136,2016,August,33,12,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Transient,145.3,0,1,Check-Out,2016-08-14,0.7065280509205777,0,1,0,0,0,0,2,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,80,2016,August,33,12,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,117.9,0,1,Check-Out,2016-08-14,0.20735616882401883,0,1,0,0,0,0,2,2.0,Medium,Weekday,Medium,Monsoon,New Guest
City Hotel,0,73,2016,August,33,11,0,3,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient-Party,107.1,0,0,Check-Out,2016-08-14,0.010602288289608595,0,1,0,0,0,0,3,1.0,Medium,Weekday,Medium,Monsoon,New Guest
City Hotel,0,150,2016,August,33,10,0,4,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,107.57,0,1,Check-Out,2016-08-14,0.019164725683235677,0,1,0,0,0,0,4,3.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,143,2016,August,33,8,2,5,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,106.75,1,1,Check-Out,2016-08-15,0.004226005124141708,0,0,0,0,1,0,7,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,91,2016,August,34,14,1,0,2,1.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,120.69,0,1,Check-Out,2016-08-15,0.2581842546287413,0,1,0,0,0,0,1,3.0,Long,Weekend,High,Monsoon,New Guest
City Hotel,0,112,2016,August,33,11,1,3,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Transient,127.8,0,1,Check-Out,2016-08-15,0.38771389264722783,0,1,0,0,0,0,4,2.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,195,2016,August,33,8,2,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,0.0,0,Transient,72.25,0,0,Check-Out,2016-08-15,-0.6242933354718903,0,1,0,0,0,0,7,2.0,Long,Weekday,Low,Monsoon,New Guest
City Hotel,0,116,2016,August,33,11,1,3,3,0.0,0,BB,NOR,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,0.0,0,Transient,223.55,0,2,Check-Out,2016-08-15,2.1320827871999835,0,1,0,0,0,0,4,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,121,2016,August,33,8,2,5,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,14.0,0.0,0,Transient,166.25,0,0,Check-Out,2016-08-15,1.0881941432535303,0,1,0,0,0,0,7,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,32,2016,August,34,14,1,0,2,1.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,136.52,0,1,Check-Out,2016-08-15,0.5465744332268628,0,1,0,0,0,0,1,3.0,Medium,Weekend,High,Monsoon,New Guest
City Hotel,0,169,2016,August,33,12,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,105.3,0,1,Check-Out,2016-08-15,-0.022190025132793022,0,1,0,0,0,0,3,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,169,2016,August,33,12,1,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,137.7,0,1,Check-Out,2016-08-15,0.5680716164704369,0,1,0,0,0,0,3,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,15,2016,August,34,14,1,0,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,175.0,0,1,Check-Out,2016-08-15,1.247601222390205,0,1,0,0,0,0,1,2.0,Short,Weekend,High,Monsoon,New Guest
City Hotel,0,150,2016,August,33,8,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,107.95,0,1,Check-Out,2016-08-15,0.026087547405742872,0,1,0,0,0,0,7,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,166,2016,August,33,12,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,0.0,0,Transient,127.8,0,1,Check-Out,2016-08-15,0.38771389264722783,0,1,0,0,0,0,3,2.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,169,2016,August,33,11,1,3,3,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,130.05,0,0,Check-Out,2016-08-15,0.4287042844252302,0,1,0,0,0,0,4,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,153,2016,August,33,9,1,5,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,123.25,0,1,Check-Out,2016-08-15,0.304822211496157,0,1,0,0,0,0,6,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,53,2016,August,33,8,2,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,0.0,0,Transient,85.0,0,0,Check-Out,2016-08-15,-0.39201444872987845,0,1,0,0,0,0,7,2.0,Medium,Weekday,Medium,Monsoon,New Guest
City Hotel,0,280,2016,August,33,12,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,107.0,0,1,Check-Out,2016-08-15,0.008780493099475272,0,1,0,0,0,0,3,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,159,2016,August,33,8,2,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,132.96,1,1,Check-Out,2016-08-15,0.48171852445811286,0,0,0,1,0,0,7,2.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,109,2016,August,33,12,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,107.1,0,1,Check-Out,2016-08-15,0.010602288289608595,0,0,0,0,1,0,3,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,65,2016,August,33,12,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,0.0,0,Transient,85.0,0,1,Check-Out,2016-08-15,-0.39201444872987845,0,1,0,0,0,0,3,2.0,Medium,Weekday,Medium,Monsoon,New Guest
City Hotel,0,176,2016,August,33,8,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,112.2,0,1,Check-Out,2016-08-15,0.10351384298641349,0,1,0,0,0,0,7,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,117,2016,August,33,12,1,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,155.7,0,1,Check-Out,2016-08-15,0.8959947506944536,0,1,0,0,0,0,3,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,160,2016,August,33,8,2,5,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0.0,0,Transient-Party,138.55,0,0,Check-Out,2016-08-15,0.5835568755865714,0,1,0,0,0,0,7,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,160,2016,August,33,8,2,5,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,106.75,1,0,Check-Out,2016-08-15,0.004226005124141708,0,0,0,0,1,0,7,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,187,2016,August,33,12,1,2,2,1.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,121.5,0,1,Check-Out,2016-08-15,0.27294079566882207,0,1,0,0,0,0,3,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,180,2016,August,33,11,1,3,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,114.75,0,0,Check-Out,2016-08-15,0.14996962033481578,0,1,0,0,0,0,4,3.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,8,2016,August,33,13,1,1,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0.0,0,Transient,159.5,0,0,Check-Out,2016-08-15,0.965222967919524,0,1,0,0,0,0,2,3.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,111,2016,August,33,13,1,1,2,1.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,83.0,0.0,0,Transient,99.28,0,0,Check-Out,2016-08-15,-0.1318620955788252,0,1,0,0,0,0,2,3.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,125,2016,August,33,12,1,2,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,155.7,1,0,Check-Out,2016-08-15,0.8959947506944536,0,1,0,0,0,0,3,3.0,Long,Weekday,High,Monsoon,New Guest
City Hotel,0,86,2016,August,33,12,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,117.9,0,0,Check-Out,2016-08-15,0.20735616882401883,0,1,0,0,0,0,3,2.0,Medium,Weekday,Medium,Monsoon,New Guest
City Hotel,0,40,2016,August,33,13,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,0.0,0,Transient,149.4,0,1,Check-Out,2016-08-15,0.781221653716048,0,1,0,0,0,0,2,2.0,Medium,Weekday,High,Monsoon,New Guest
City Hotel,0,8,2016,August,33,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0.0,0,Transient,132.0,0,0,Check-Out,2016-08-15,0.4642292906328318,0,1,0,0,0,0,2,2.0,Short,Weekday,High,Monsoon,New Guest
